id,global_review_id,hash_global_review_id,listing_id,title,is_rating,created,OverAllRating,Value For Money,Ease of Use,Features,Customer Support,Likelihood to recommned,isAnonymous,is_verified,full_name,company_industry,frequency_of_use,time_used,source,incentivized,ReviewDescription_score,Pros_score,Unnamed: 27
487009,Capterra___192499,84aea15b95,91203,Act for emailing,FALSE,1/20/2017,5,5,5,5,5,10,FALSE,FALSE,Steve W.,Transportation/Trucking/Railroad,daily,2+ years,Capterra,,0.992418408,0.988427341,649319.3333
3996695,Capterra___1746342,fae445f348,91203,Was My Favorite CRM,FALSE,9/13/2019,4,4,4,2,0,8,FALSE,FALSE,Henry E.,Real Estate,weekly,2+ years,Capterra,NominalGift,0.99117732,0.702500403,5328900.333
1510445,Capterra___1040884,6a448c12d5,91203,Easy to use,FALSE,8/30/2018,4,4,5,4,4,8,FALSE,FALSE,Chris C.,Investment Management,daily,2+ years,Capterra,NominalGift,0.988427341,0.992371917,2013900.0
362903,Capterra___191549,a069eec55b,91203,The best lead tracking program.,FALSE,1/18/2017,5,5,5,5,5,10,FALSE,FALSE,Douglas B.,Retail,daily,2+ years,Capterra,,0.99977988,0.988427341,483843.6667
347649,Capterra___184249,91e0bbc1b2,91203,George 's ACT,FALSE,1/5/2017,5,0,4,4,5,10,FALSE,FALSE,George S.,Wholesale,daily,2+ years,Capterra,,0.998860836,0.999066412,463504.6667
4784691,Capterra___1939280,35b49d699f,91203,Overall recommend ,FALSE,1/4/2020,3,4,3,3,0,6,FALSE,FALSE,Kelsey W.,"Health, Wellness and Fitness",daily,6-12 months,Capterra,NominalGift,0.999847412,0.977003276,6379560.333
3954319,Capterra___1736026,623986dfc5,91203,Easy to understand,FALSE,9/6/2019,5,4,5,5,5,8,FALSE,FALSE,Vilma I.,Accounting,daily,2+ years,Capterra,NominalGift,0.998269796,0.998067439,5272397.333
1290045,Capterra___513634,e4e2bd6003,91203,ACT helped the Sales team at my country club!,FALSE,6/25/2018,5,5,5,5,5,8,FALSE,FALSE,Ryan R.,,daily,6-12 months,Capterra,NominalGift,0.998420358,0.973780394,1720031.667
1258717,Capterra___500536,8c1aee5f38,91203,ACT! is excellent if you use Microsoft Outlook,FALSE,6/14/2018,4,3,3,3,3,0,FALSE,FALSE,Wayne V.,,daily,6-12 months,Capterra,NominalGift,0.998199284,0.997964501,1678260.667
875717,Capterra___345628,6cd96c0df1,91203,I use Act within our sales team to document current customers. We also put in notes for all communic,FALSE,1/9/2018,3,3,4,3,3,8,FALSE,FALSE,Erica W.,,daily,6-12 months,Capterra,NominalGift,0.983518839,0.985222518,1167593.667
2654483,Capterra___1423272,a6b9a81b36,91203,Great Traditional CRM,FALSE,3/19/2019,4,3,4,4,4,6,FALSE,FALSE,Kaleb C.,Wholesale,other,2+ years,Capterra,NominalGift,0.999622345,0.95084399,3539281.333
6922067,SoftwareAdvice___2464391,e5da341bd8,91203,Most difficult install I have done in 20 yrs,FALSE,10/22/2020,1,1,1,1,1,0,FALSE,FALSE,Randy S.,Computer & Network Security,daily,2+ years,SoftwareAdvice,NoIncentive,0.988108099,0.992695928,9229393.0
347759,Capterra___184318,a55fa29518,91203,Act!  Program,FALSE,1/5/2017,5,5,5,5,5,10,FALSE,FALSE,R F.,Insurance,daily,2+ years,Capterra,,0.989688396,0.748120904,463648.6667
5089511,SoftwareAdvice___2013931,6258c9254c,91203,V22 is not up to standards,FALSE,2/20/2020,2,1,2,2,2,1,FALSE,FALSE,James R.,Plastics,daily,2+ years,SoftwareAdvice,NoIncentive,0.996436715,0.998417854,6785984.333
1144075,Capterra___452247,553088fe2d,91203,Decent software struggling to catch up to competitors,FALSE,5/5/2018,4,4,3,5,5,2,TRUE,FALSE,Anonymous Reviewer,,weekly,1-2 years,Capterra,NominalGift,0.982991636,0.511832237,1525402.667
8452166,Capterra___2977147,6a97e6c1e3,91203,New Owners of Act! Do not care about previous customers ,FALSE,7/27/2021,5,1,5,5,1,0,FALSE,FALSE,Owen C.,Information Technology and Services,other,2+ years,Capterra,NominalGift,0.998969555,0.993695676,11269523.67
2202299,SoftwareAdvice___547728,b5c9ea9247,91203,Act is an Excellent Relationship Management Software,FALSE,1/29/2019,5,5,5,5,5,10,FALSE,FALSE,Teresa Herbic H.,Telecommunications,weekly,2+ years,SoftwareAdvice,NoIncentive,0.974461854,0.979278326,2936367.333
951789,Capterra___375986,554f12250c,91203,CRM that was good but not anymore,FALSE,2/20/2018,2,3,3,2,5,0,TRUE,FALSE,Anonymous Reviewer,Computer Software,daily,2+ years,Capterra,NominalGift,0.962105036,0.905925393,1269020.333
349457,Capterra___185437,33f48fb7b2,91203,President ,FALSE,1/6/2017,5,5,5,5,5,10,FALSE,FALSE,Jeff D.,Automotive,daily,2+ years,Capterra,,0.999229431,0.748120904,465910.6667
7599031,Capterra___2631894,57c1eabb31,91203,Try Another CRM,FALSE,1/18/2021,2,1,2,1,1,0,FALSE,FALSE,Meredith B.,Mechanical or Industrial Engineering,daily,2+ years,Capterra,NominalGift,0.996709466,0.958808422,10132009.0
107813,SoftwareAdvice___134864,61d0638bd8,91203,ACT! Has LOST the Plot!!,FALSE,4/12/2016,1,0,1,1,1,1,FALSE,FALSE,Kary F.,,,2+ years,SoftwareAdvice,,0.99975723,0.997665048,143718.0
8638168,Capterra___3162891,e335eba87c,91203,All in one crm,FALSE,10/22/2021,4,4,4,4,3,6,FALSE,FALSE,Maserame L.,Information Technology and Services,daily,1-2 years,Capterra,NominalGift,0.921774387,0.998166382,11517524.33
1440023,Capterra___1010626,7a19fc8562,91203,Great Customization/Slow Process,FALSE,8/7/2018,5,3,3,3,5,5,TRUE,FALSE,Anonymous Reviewer,Entertainment,other,Free Trial,Capterra,NominalGift,0.993144989,0.953289032,1919997.333
110257,SoftwareAdvice___141244,cbca9fdac5,91203,Not as good as I had hoped ,FALSE,5/13/2016,2,0,2,2.5,1,4,FALSE,FALSE,Dianne S.,Philanthropy,,6-12 months,SoftwareAdvice,,0.999654889,0.978328705,146975.6667
739727,SoftwareAdvice___305163,5281003f33,91203,THE WORSE ACT EVER,FALSE,10/4/2017,1,1,1,1,1,0,FALSE,FALSE,Cheryl M.,Medical Practice,daily,Less than 6 months,SoftwareAdvice,NoIncentive,0.999368012,0.996563852,986268.6667
62605,SoftwareAdvice___22508,65c0367b9b,91203,,FALSE,5/13/2013,2,0,3,1,2,0,FALSE,FALSE,James M.,,,,SoftwareAdvice,,0.999262154,0.748120904,83439.0
349215,Capterra___185257,63d8a515c6,91203,Good program to use for contact managment,FALSE,1/5/2017,4,4,4,4,4,0,FALSE,FALSE,Joel K.,,,,Capterra,,0.961608827,0.748120904,465585.3333
2738371,SoftwareAdvice___1442453,24a1fab949,91203,Not a fan,FALSE,3/29/2019,3,0,4,4,1,5,FALSE,FALSE,Olivia B.,Design,other,Free Trial,SoftwareAdvice,NominalGift,0.998682559,0.986295521,3651126.333
348539,Capterra___184918,3ada3b61d0,91203,how act doesn't work for me,FALSE,1/5/2017,3,2,3,1,5,0,FALSE,FALSE,ann b.,,,,Capterra,,0.997045219,0.748120904,464683.3333
347619,Capterra___184226,4eef6664a6,91203,Getting Organized with ACT,FALSE,1/5/2017,5,4,4,4,5,8,FALSE,FALSE,Caroline V.,,weekly,,Capterra,,0.999088049,0.999593318,463456.3333
347681,Capterra___184267,947f7cf928,91203,"At the moment I hate everything about their tech support, which is non-existant",FALSE,1/5/2017,4,1,1,1,1,0,FALSE,FALSE,Mary N.,,,,Capterra,,0.999356329,0.748120904,463538.6667
370347,Capterra___194754,93ab34ccf3,91203,"Great software, but I wish it wasn't as expensive",FALSE,1/25/2017,5,3,5,5,4,0,FALSE,FALSE,Coleen C.,,,,Capterra,,0.953068972,0.748120904,493759.6667
73549,SoftwareAdvice___47820,4817945024,91203,Has kept up with technology while preserving ease of use.,FALSE,10/22/2014,5,0,5,5,5,10,FALSE,FALSE,Mike M.,Management Consulting,,,SoftwareAdvice,,0.999224424,0.999123037,98028.66667
351769,Capterra___186438,5152e82ed7,91203,Falling further behind,FALSE,1/9/2017,2,2,2,2,2,0,FALSE,FALSE,Ben j.,,,,Capterra,,0.990898848,0.748120904,468988.3333
1210999,SoftwareAdvice___419838,aef8d84096,91203,A little slow but gets the job done!,FALSE,5/25/2018,4,0,3,4,0,6,FALSE,FALSE,Chela E.,Management Consulting,weekly,Less than 6 months,SoftwareAdvice,NominalGift,0.966931581,0.99973315,1614628.0
111375,SoftwareAdvice___144320,c46846772f,91203,ACT thank you. But no!,FALSE,6/3/2016,2,0,1.5,2.5,1,4,FALSE,FALSE,Pablo Q.,Philanthropy,,Less than 6 months,SoftwareAdvice,,0.790326297,0.999356687,148462.3333
62609,SoftwareAdvice___22528,90a45227f5,91203,,FALSE,6/14/2013,1,0,1,1,1,0,FALSE,FALSE,Hilda B.,,,,SoftwareAdvice,,0.895551145,0.748120904,83440.66667
62621,SoftwareAdvice___22556,4ffe3578e7,91203,,FALSE,8/27/2013,4,0,4,4,1,0,FALSE,FALSE,Randy P.,,,,SoftwareAdvice,,0.982227266,0.748120904,83456.33333
62607,SoftwareAdvice___22516,7432d76743,91203,,FALSE,5/20/2013,1,0,1,1,1,0,FALSE,FALSE,Emerson T.,,,,SoftwareAdvice,,0.998810172,0.748120904,83437.33333
68077,SoftwareAdvice___35660,8c205fbf66,91203,Bad CRM Software and support!,FALSE,7/3/2014,1,0,2.5,1,1,1,FALSE,FALSE,Spring C.,Real Estate,,,SoftwareAdvice,,0.999796331,0.98138088,90730.33333
62585,SoftwareAdvice___22448,9dc62bda51,91203,,FALSE,11/14/2011,5,0,5,4,5,0,FALSE,FALSE,Wendy B.,,,,SoftwareAdvice,,0.999751031,0.748120904,83407.33333
354375,Capterra___187767,a9afd5c450,91203,ACT - easy to use,FALSE,1/11/2017,5,5,5,5,4,0,FALSE,FALSE,Phil R.,,,,Capterra,,0.998292625,0.748120904,472460.3333
62601,SoftwareAdvice___22492,bc9ccedc27,91203,,FALSE,4/8/2013,3,0,2,2,3,0,FALSE,FALSE,Andrew B.,,,,SoftwareAdvice,,0.996249139,0.748120904,83428.0
369767,Capterra___191471,c62daa7cb8,91203,office manager,FALSE,1/18/2017,4,4,4,4,4,0,FALSE,FALSE,kat o.,,,,Capterra,,0.785924494,0.748120904,492982.3333
73495,SoftwareAdvice___47696,1842ae03cc,91203,Using Act! since version 5,FALSE,10/21/2014,5,0,5,5,4.5,10,FALSE,FALSE,Donald H.,Logistics and Supply Chain,,,SoftwareAdvice,,0.521396279,0.900687099,97952.66667
487413,Capterra___185111,4b0aa1a5bb,91203,Bill Moore Advertising,FALSE,1/5/2017,4,4,3,3,4,0,FALSE,FALSE,William M.,,,,Capterra,,0.998108029,0.748120904,649843.0
362607,Capterra___191374,9b02109c79,91203,Tried and true software,FALSE,1/18/2017,5,3,5,5,3,0,FALSE,FALSE,Tony K.,,,,Capterra,,0.93424207,0.748120904,483434.6667
1149623,Capterra___454490,758e2269a8,91203,Love the ease of use for both entering data and retrieving info,FALSE,5/7/2018,5,5,5,4,2,9,FALSE,FALSE,Thomas O.,Pharmaceuticals,daily,2+ years,Capterra,NominalGift,0.979948938,0.916468859,1532789.0
6863387,Capterra___2449935,27ab84055e,91203,ACT! for Insurance/Financial Advisors,FALSE,10/14/2020,5,5,5,5,4,9,FALSE,FALSE,Tammy W.,Insurance,daily,2+ years,Capterra,NominalGift,0.996364176,0.964218795,9151140.667
8651838,Capterra___3176563,22271d720e,91203,ACT After Using for 4 Years ,FALSE,10/29/2021,4,3,4,4,2,4,FALSE,FALSE,Ray B.,Human Resources,daily,2+ years,Capterra,NominalGift,0.851129591,0.999792874,11535741.67
8565360,Capterra___3090080,c041a38126,91203,"ACT CRM, Great Starter CRM. ",FALSE,9/15/2021,3,5,4,3,4,7,FALSE,FALSE,Vincent M.,Information Technology and Services,daily,2+ years,Capterra,NoIncentive,0.999450624,0.669908345,11420437.33
8455181,Capterra___2979898,8af5a5c2bf,91203,Act! Review,FALSE,7/28/2021,4,0,4,4,0,8,FALSE,FALSE,Colton E.,Architecture & Planning,daily,2+ years,Capterra,NominalGift,0.898684204,0.981289566,11273531.67
4292891,Capterra___1818275,63e32ea790,91203,A GOOD STABLE BASE FOR CRM ... JUST WISH ENHANCING WAS A LITTLE EASIER,FALSE,10/31/2019,4,5,4,4,5,7,FALSE,FALSE,Paul B.,Electrical/Electronic Manufacturing,daily,2+ years,Capterra,NominalGift,0.998388171,0.999091864,5723811.333
8289093,Capterra___2813850,6bc8fa635a,91203,ACT! for NGOs,FALSE,4/22/2021,5,5,4,4,5,6,FALSE,FALSE,Van McLean R.,Nonprofit Organization Management,daily,2+ years,Capterra,NoIncentive,0.759236634,0.903409779,11052080.33
7457399,Capterra___2596846,eed831a142,91203,"Good As A Contact Manager, Not As A 2020 CRM",FALSE,12/30/2020,2,3,4,2,2,3,FALSE,FALSE,David O.,Medical Devices,daily,2+ years,Capterra,NominalGift,0.552738369,0.567407727,9943154.667
8625596,Capterra___3150318,629b438643,91203,Think carefully before buying ACT!,FALSE,10/15/2021,3,0,2,3,1,0,FALSE,FALSE,Anne N.,Professional Training & Coaching,daily,2+ years,Capterra,NominalGift,0.992070496,0.999850512,11500750.33
8664135,SoftwareAdvice___3188861,c1078f87a9,91203,Cheap product for a cheap price - plan on no tech support,FALSE,11/5/2021,2,1,2,2,1,2,FALSE,FALSE,victor P.,Financial Services,daily,2+ years,SoftwareAdvice,NoIncentive,0.998039067,0.991473675,11552135.33
7902691,Capterra___2706835,bc14be3f3a,91203,Act! through the years,FALSE,2/19/2021,4,0,4,4,0,8,FALSE,FALSE,Michelle D.,Legal Services,daily,2+ years,Capterra,NominalGift,0.959942937,0.957318842,10536876.33
4293239,Capterra___1818365,37a9ba6558,91203,Long Time User,FALSE,10/31/2019,4,4,3,4,3,7,FALSE,FALSE,Angela T.,Real Estate,daily,2+ years,Capterra,NominalGift,0.999651194,0.995505095,5724273.333
3703175,Capterra___1678435,b90ce92691,91203,Very versatile,FALSE,8/1/2019,5,4,5,5,5,10,FALSE,FALSE,Thom F.,Marketing and Advertising,daily,2+ years,Capterra,NominalGift,0.995827019,0.975159526,4937521.0
3681527,Capterra___1673171,7b0746cc2f,91203,Customer relationship management in a neat little package!,FALSE,7/30/2019,5,0,5,4,4,8,TRUE,FALSE,Anonymous Reviewer,Music,weekly,2+ years,Capterra,NominalGift,0.94108808,0.975482941,4908656.667
3188595,Capterra___1553116,a75c903624,91203,Act! is a flexible tool to track data the way you want to see it.,FALSE,5/21/2019,5,5,4,4,5,9,FALSE,FALSE,Jonathan M.,Legal Services,daily,2+ years,Capterra,NominalGift,0.960781574,0.996427119,4251413.667
2206231,Capterra___1316268,1556f3aedd,91203,Value of using Act,FALSE,1/29/2019,5,5,4,5,4,8,FALSE,FALSE,Robert O.,Arts and Crafts,daily,2+ years,Capterra,NominalGift,0.955347776,0.891846061,2941594.667
422675,Capterra___184323,f0fc137f0d,91203,How act is helping me working at 74 as a sales man,FALSE,1/5/2017,5,5,5,5,5,10,FALSE,FALSE,Bill D.,Electrical/Electronic Manufacturing,daily,2+ years,Capterra,,0.99199307,0.996857405,563519.6667
744623,SoftwareAdvice___306815,0e7694277f,91203,I may be prejudiced but I love this product,FALSE,10/9/2017,5,5,5,5,5,10,FALSE,FALSE,Karen F.,Management Consulting,daily,2+ years,SoftwareAdvice,NoIncentive,0.989810586,0.742579937,992783.3333
684115,SoftwareAdvice___287231,43f8cabb12,91203,ACT is a great software product that allows you to integrate your database and track your clients,FALSE,8/11/2017,4,4,4,4,4,9,FALSE,FALSE,Josh P.,Accounting,daily,2+ years,SoftwareAdvice,NominalGift,0.999570668,0.559855998,912105.6667
3021299,Capterra___1512114,b473f4a109,91203,"e-marketing, marketing automation",FALSE,4/29/2019,4,4,4,3,3,7,FALSE,FALSE,Andrew F.,Nonprofit Organization Management,daily,2+ years,Capterra,NominalGift,0.993522346,0.968338966,4028350.667
8408898,Capterra___2933621,733540f6d0,91203,"Long  time ACT! user, especially happy with V23",FALSE,6/30/2021,5,5,4,5,5,10,FALSE,FALSE,wayne d.,Environmental Services,daily,2+ years,Capterra,NoIncentive,0.998871982,0.999713123,11211815.67
380367,Capterra___198497,0629837d3b,91203,ACT! 19 much better than 18,FALSE,2/1/2017,5,4,3,4,1,8,FALSE,FALSE,Fred W.,Financial Services,daily,2+ years,Capterra,,0.971395612,0.996379435,507107.3333
446789,SoftwareAdvice___246998,1ba10ae0bc,91203,22 year plus customer Sage / Act,FALSE,4/16/2017,3,5,5,3,2,3,FALSE,FALSE,Bud M.,Financial Services,daily,2+ years,SoftwareAdvice,,0.944624662,0.98869586,595669.6667
2804139,Capterra___1458643,9dce979abc,91203,ACT functionality in 2019,FALSE,4/5/2019,4,4,4,4,5,8,TRUE,FALSE,Anonymous Reviewer,Information Technology and Services,daily,2+ years,Capterra,NominalGift,0.927820206,0.996942103,3738802.667
7513731,SoftwareAdvice___2610840,1b3cd14c38,91203,2021 ACT v22 Review,FALSE,1/7/2021,3,3,3,3,2,3,FALSE,FALSE,Brad H.,Semiconductors,daily,2+ years,SoftwareAdvice,NoIncentive,0.994655132,0.978138328,10018258.33
2230987,Capterra___1322114,b63a5eca9f,91203,Best Softwear that has Total Customization to Suit Your Needs!,FALSE,2/1/2019,5,0,5,5,5,10,FALSE,FALSE,Sandra B.,Real Estate,daily,2+ years,Capterra,NominalGift,0.983555853,0.983987987,2974599.333
1803555,Capterra___1170495,059ca72b13,91203,Great Technical Support,FALSE,11/14/2018,5,5,5,5,5,8,FALSE,FALSE,Heidi T.,Information Technology and Services,daily,2+ years,Capterra,NominalGift,0.999031067,0.99911052,2404689.667
4292835,Capterra___1818261,ea6acb9ec7,91203,Great Stand Alone database software. ,FALSE,10/31/2019,4,4,5,4,4,8,FALSE,FALSE,Dawn E.,Insurance,daily,2+ years,Capterra,NominalGift,0.970387161,0.998376727,5723729.333
798603,SoftwareAdvice___327165,ffec16374f,91203,Great until you need support,FALSE,11/22/2017,3,0,3,3,1,3,FALSE,FALSE,Jeanne C.,Electrical/Electronic Manufacturing,daily,2+ years,SoftwareAdvice,NoIncentive,0.986553252,0.997244954,1064753.0
3180819,Capterra___1551207,622819b915,91203,Act Review,FALSE,5/20/2019,4,5,4,5,5,10,FALSE,FALSE,Richard L.,Automotive,daily,2+ years,Capterra,NominalGift,0.838623405,0.967799366,4241040.667
1738517,Capterra___1141533,b21b860532,91203,Long time user of ACT,FALSE,10/30/2018,4,4,4,4,4,7,FALSE,FALSE,Debbie B.,Retail,daily,2+ years,Capterra,NominalGift,0.971068561,0.99085182,2317971.0
984383,Capterra___389882,e58950fb19,91203,"ACT has many features, but most of them are cumbersome and lacking full functionality.",FALSE,3/8/2018,2,2,2,2,4,0,FALSE,FALSE,Nicole S.,,weekly,2+ years,Capterra,NominalGift,0.999667168,0.998389244,1312458.667
71663,SoftwareAdvice___43648,d16582c4c2,91203,"Constant glitches, awful customer service",FALSE,9/11/2014,1,0,1,1.5,1,1,FALSE,FALSE,Karina L.,Food & Beverages,,,SoftwareAdvice,,0.999745667,0.988630176,95498.33333
67177,SoftwareAdvice___33568,8362e59a45,91203,Awful experience with Act!,FALSE,6/18/2014,1,0,1,1,1,1,FALSE,FALSE,Vincent R.,Banking,,,SoftwareAdvice,,0.999625921,0.923881471,89516.66667
347633,Capterra___184237,ee7e5ebde0,91203,Long Term ACT! user,FALSE,1/5/2017,5,5,5,5,5,10,FALSE,FALSE,Tom H.,Financial Services,daily,2+ years,Capterra,,0.993783474,0.999806821,463457.6667
887317,Capterra___350473,9a991c01c2,91203,The best CRM I have come across - been using it since 1997 - more than 20 years!,FALSE,1/13/2018,4,3,4,5,1,0,FALSE,FALSE,Robin A.,,daily,2+ years,Capterra,NominalGift,0.998257577,0.97717756,1183036.0
2582639,Capterra___1404657,0881ac3687,91203,Very Helpful,FALSE,3/11/2019,5,5,5,4,5,10,FALSE,FALSE,Nikki D.,Medical Devices,daily,2+ years,Capterra,NominalGift,0.998591483,0.997481406,3443465.0
898533,SoftwareAdvice___352441,1fe83524bb,91203,Good but Not Great,FALSE,1/18/2018,3,4,5,3,2,5,FALSE,FALSE,Bill F.,Real Estate,daily,2+ years,SoftwareAdvice,NominalGift,0.920682192,0.997967184,1197990.0
2717639,SoftwareAdvice___1437412,8f229edb1f,91203,Things that are gone,FALSE,3/26/2019,4,4,4,5,2,8,FALSE,FALSE,David H.,Real Estate,daily,Less than 6 months,SoftwareAdvice,NoIncentive,0.998933494,0.959122181,3623464.333
861147,SoftwareAdvice___342517,73a7088e71,91203,Powerful Contact & Correspondence Management,FALSE,12/28/2017,4,0,4,4,0,8,FALSE,FALSE,Robert C.,Mechanical or Industrial Engineering,daily,1-2 years,SoftwareAdvice,NominalGift,0.981356263,0.998068631,1148141.333
2205875,Capterra___1316179,13370bf44c,91203,Act! Premium Review,FALSE,1/29/2019,5,3,3,5,5,10,FALSE,FALSE,Cecil J.,Insurance,daily,2+ years,Capterra,NominalGift,0.998698115,0.968357742,2941111.667
1719037,Capterra___1132751,0917c09438,91203,Love it!,FALSE,10/24/2018,5,5,5,5,5,10,FALSE,FALSE,Cathy W.,Facilities Services,daily,2+ years,Capterra,NominalGift,0.999062955,0.929773092,2291994.0
408773,GetApp___67951,1c3f08802a,91203,ACT! has served us well for more than twelve years.,FALSE,2/27/2017,4,5,5,4,4,10,FALSE,TRUE,Peter B.,,daily,2+ years,GetApp,,0.999050319,0.63478148,544975.0
1483313,Capterra___1029036,3b5a5365dd,91203,Excellent Software! I run my entire business on ACT!,FALSE,8/21/2018,5,5,5,5,5,10,FALSE,FALSE,Perry G.,Computer Software,daily,2+ years,Capterra,NominalGift,0.977427781,0.994554162,1977694.667
4269043,Capterra___1812390,a01bd440ff,91203,"Great product, a lot of capabilities!",FALSE,10/28/2019,5,5,5,5,5,10,FALSE,FALSE,Andrea M.,Law Practice,daily,6-12 months,Capterra,NominalGift,0.670651793,0.947000384,5692001.0
72649,SoftwareAdvice___45856,e932160f99,91203, ACT 2013 - Great Product: Poor Help,FALSE,10/3/2014,4,0,3.5,4,1,8,FALSE,FALSE,Christine F.,Real Estate,,,SoftwareAdvice,,0.995274544,0.919064403,96808.66667
2207819,Capterra___1316644,bc9a694919,91203,Great Office Tool with Exceptional Customer Support!,FALSE,1/29/2019,5,5,4,4,5,9,FALSE,FALSE,Robin A.,Consumer Goods,daily,2+ years,Capterra,NominalGift,0.988775849,0.994927764,2943701.667
2818423,Capterra___1462120,aa108cc7e7,91203,Act! - The marketing automation wizard,FALSE,4/8/2019,5,0,3,5,0,7,TRUE,FALSE,Anonymous Reviewer,Writing and Editing,daily,Less than 6 months,Capterra,NominalGift,0.992298901,0.98773104,3757840.0
628765,GetApp___87461,4496e1dd6c,91203,Contact info mainstay,FALSE,6/26/2017,4,4,4,5,5,8,FALSE,TRUE,Thomas S.,,daily,2+ years,GetApp,,0.932504296,0.998129308,838295.6667
6405079,SoftwareAdvice___2336729,1bf5d14d8f,91203,I have used this software sice ACT4,FALSE,8/16/2020,4,4,3,4,1,5,FALSE,FALSE,Kathryn S.,Consumer Services,daily,2+ years,SoftwareAdvice,NoIncentive,0.996190071,0.994344234,8540047.333
4444399,SoftwareAdvice___1855461,11ec979b88,91203,ACT! Review,FALSE,11/21/2019,5,0,5,5,0,9,FALSE,FALSE,Patti H.,Real Estate,daily,1-2 years,SoftwareAdvice,NominalGift,0.988953471,0.999460995,5925807.0
1182425,Capterra___468815,f8eed5f3f8,91203,It helps me manage my leads and quotes and customer and trips. It make my day easier!,FALSE,5/15/2018,4,4,5,4,5,9,FALSE,FALSE,Mike P.,Electrical/Electronic Manufacturing,daily,2+ years,Capterra,NominalGift,0.99655956,0.835506797,1576508.0
1711971,Capterra___1129536,2c9ea40b84,91203,On the fence with Act ,FALSE,10/23/2018,3,3,3,4,1,5,FALSE,FALSE,Kenneth S.,Real Estate,daily,2+ years,Capterra,NominalGift,0.996103764,0.988765895,2282569.0
934503,Capterra___369318,5e717f5e9e,91203,Love the ability to customize! ,FALSE,2/11/2018,5,5,5,5,5,0,FALSE,FALSE,Deborah H.,,daily,2+ years,Capterra,NominalGift,0.999830008,0.889668226,1245944.667
1083211,GetApp___135641,f159a4a519,91203,It a good tool,FALSE,4/12/2018,4,4,4,4,4,8,TRUE,TRUE,Anonymous Reviewer,Information Technology and Services,daily,2+ years,GetApp,NominalGift,0.99984026,0.99675566,1444221.667
113301,SoftwareAdvice___149488,223c0eb2f7,91203,Not the Worst But Not Keeping Up,FALSE,7/6/2016,2,1,2.5,2.5,2.5,1,FALSE,FALSE,Susan K.,Management Consulting,,2+ years,SoftwareAdvice,,0.99775821,0.986106277,151008.0
2623535,Capterra___1415727,20a2d68212,91203,Software continues to break,FALSE,3/15/2019,1,1,2,1,1,0,FALSE,FALSE,George M.,Law Practice,daily,2+ years,Capterra,NominalGift,0.999137104,0.996455312,3497986.333
2811815,Capterra___1460491,0e79603fb6,91203,ACT as your CRM,FALSE,4/6/2019,4,0,5,4,0,7,FALSE,FALSE,Patrick H.,Pharmaceuticals,other,2+ years,Capterra,NominalGift,0.994669616,0.963529468,3749026.0
360753,GetApp___63817,a219b9b079,91203,Sales management,FALSE,1/18/2017,5,4,5,5,4,9,FALSE,TRUE,Sheridan C.,,daily,2+ years,GetApp,,0.974496603,0.990134537,480943.0
3833355,Capterra___1705683,852c8621d0,91203,Long Time User,FALSE,8/19/2019,4,4,5,4,5,7,FALSE,FALSE,James F.,Insurance,daily,2+ years,Capterra,NominalGift,0.997499287,0.993246078,5111078.667
665533,Capterra___266733,f474b87c0a,91203,Overall it's been a good system to work with.  ,FALSE,7/26/2017,4,4,4,4,5,7,FALSE,FALSE,Tina M.,Computer Networking,daily,2+ years,Capterra,,0.999748528,0.987871051,887315.6667
350335,Capterra___185622,7e55ec7867,91203,Quite Satisfied,FALSE,1/6/2017,4,5,5,4,3,9,FALSE,FALSE,Michael M.,Food Production,daily,2+ years,Capterra,,0.99955219,0.848492265,467051.3333
1432407,Capterra___1007128,8b93b1eb36,91203,Nice CRM software.,FALSE,8/5/2018,5,5,5,5,5,9,TRUE,FALSE,Anonymous Reviewer,Financial Services,daily,2+ years,Capterra,NominalGift,0.998703122,0.893907845,1909813.667
1076005,Capterra___423836,bb1c1c90c3,91203,Great tool for a small business to have a CRM,FALSE,4/10/2018,4,4,4,4,4,0,FALSE,FALSE,Jason Z.,,daily,2+ years,Capterra,NominalGift,0.999329686,0.99757725,1434610.667
3219351,Capterra___1560590,c6c5daa102,91203,The best contact software out there ,FALSE,5/24/2019,5,5,5,5,5,10,FALSE,FALSE,Andy R.,Oil & Energy,daily,2+ years,Capterra,NominalGift,0.998742759,0.969039857,4292405.0
1554227,SoftwareAdvice___474449,138d51aff2,91203,Act evaluation,FALSE,9/12/2018,5,5,5,5,5,10,FALSE,FALSE,Randy A.,Construction,daily,2+ years,SoftwareAdvice,NominalGift,0.856436074,0.959670365,2072239.333
2216843,Capterra___1318698,ccdb5290f5,91203,8 Years Using ACT!,FALSE,1/30/2019,4,5,5,5,5,10,FALSE,FALSE,Wilbert B.,Sports,daily,2+ years,Capterra,NominalGift,0.966642618,0.893504679,2955727.0
348699,Capterra___184225,2d704af283,91203,Pretty Pleased,FALSE,1/5/2017,5,5,3,5,5,10,FALSE,FALSE,Sherri M.,Insurance,daily,2+ years,Capterra,,0.995738626,0.990849853,464868.0
2031745,Capterra___1272424,760eb424f0,91203,"Great company, sub par product",FALSE,1/5/2019,3,2,3,2,0,3,FALSE,FALSE,Christian E.,Aviation & Aerospace,other,6-12 months,Capterra,NominalGift,0.988672554,0.995518029,2708929.0
